2026-03-09 10:03:01,185 [INFO] Cleaned up old file: 16edf8cf-749d-4850-b29b-3ee1f28693c0_test.docx
2026-03-09 10:03:01,185 [INFO] Cleaned up old file: 18bdbdb1-bf02-4853-b9d9-b37b99065609_Ibrahim_Mirghani_CV_D365.docx
2026-03-09 10:03:01,185 [INFO] Cleaned up old file: 1c8ea63f-3652-47ab-990b-59fdbc4570af_test.pdf
2026-03-09 10:03:01,193 [INFO] Cleaned up old file: 2bd3d597-8dbb-4648-934d-f074d34c2c16_test.docx
2026-03-09 10:03:01,193 [INFO] Cleaned up old file: 38afb3bc-21ee-4932-bd73-520ce8d050c5_test.docx
2026-03-09 10:03:01,196 [INFO] Cleaned up old file: 3a59fc7c-07b3-48aa-aaeb-7c60c67901dc_test.docx
2026-03-09 10:03:01,198 [INFO] Cleaned up old file: 4919c340-fe10-42a2-b248-407a8b2f6a4e_test.docx
2026-03-09 10:03:01,201 [INFO] Cleaned up old file: 625f0123-6b41-40a7-966d-f71395d3cb0f_test.xlsx
2026-03-09 10:03:01,201 [INFO] Cleaned up old file: 90e02de9-b9cf-4229-ab86-98483355e060_Ibrahim_Mirghani_CV_D365 (1).pdf
2026-03-09 10:03:01,201 [INFO] Cleaned up old file: 90e39ca9-e71b-4266-ba69-a9bed0e884b3_test.pdf
2026-03-09 10:03:01,201 [INFO] Cleaned up old file: b03fe078-50df-476f-a5c1-34e431407616_test.docx
2026-03-09 10:03:01,205 [INFO] Cleaned up old file: d83e8d3a-c256-4802-819c-8267bce8674c_test.docx
2026-03-09 10:03:01,205 [INFO] Cleaned up old file: fbaadd4a-1586-483d-b052-2983ac6dd13e_Lost Devices Tickets.pdf
2026-03-09 11:13:54,492 [ERROR] OCR PDF error: _run_with_timeout() got an unexpected keyword argument 'timeout'
Traceback (most recent call last):
  File "C:\Users\Agent17\Desktop\convertly-web\app.py", line 1723, in ocr_pdf_route
    result = _run_with_timeout(_do_ocr, timeout=app.config["CONVERSION_TIMEOUT"])
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
TypeError: _run_with_timeout() got an unexpected keyword argument 'timeout'
2026-03-09 11:40:02,018 [INFO] JPG→PDF: 2 image(s) converted, uid=6414f822-157f-4bbf-a199-e9869181ceca
2026-03-09 11:49:04,307 [INFO] Rotate PDF: 4/4 pages rotated 90°, uid=096617e6-735d-47e7-9e21-ccb96899cf8a
2026-03-09 11:49:04,307 [INFO] Rotate PDF: 4/4 pages rotated 180°, uid=fa88aee9-d1b6-4a31-a502-c58f41c1de91
2026-03-09 11:49:04,324 [INFO] Rotate PDF: 2/4 pages rotated 270°, uid=1c44f745-2354-4de1-aa5b-e382f4957b1e
2026-03-09 11:52:50,426 [INFO] Unlock PDF: no encryption found, saving clean copy for plain.pdf
2026-03-09 11:52:50,493 [INFO] Unlock PDF: authenticated (result=2) for secret.pdf
2026-03-09 12:01:49,452 [INFO] Protect PDF: 2 pages, uid=36d37d1d-54c3-432b-9978-367e30d81a08
2026-03-09 12:01:49,503 [INFO] Protect PDF: 2 pages, uid=907bc619-2cbc-41ed-9e66-fbca31a89dc6
2026-03-09 12:31:37,425 [INFO] [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on all addresses (0.0.0.0)
 * Running on http://127.0.0.1:5000
 * Running on http://192.168.0.171:5000
2026-03-09 12:31:37,425 [INFO] [33mPress CTRL+C to quit[0m
2026-03-09 12:31:39,658 [INFO] 127.0.0.1 - - [09/Mar/2026 12:31:39] "GET /status HTTP/1.1" 200 -
2026-03-09 12:32:04,883 [INFO] 127.0.0.1 - - [09/Mar/2026 12:32:04] "GET / HTTP/1.1" 200 -
2026-03-09 12:32:04,983 [INFO] Edit PDF: 1 pages edited, pos=br, uid=adc9757f-b5cd-45b1-8dfc-5774965aea55
2026-03-09 12:32:05,061 [INFO] 127.0.0.1 - - [09/Mar/2026 12:32:05] "POST /edit-pdf HTTP/1.1" 200 -
2026-03-09 12:32:17,392 [INFO] 127.0.0.1 - - [09/Mar/2026 12:32:17] "GET / HTTP/1.1" 200 -
2026-03-09 12:32:17,507 [INFO] Sign PDF: 1/1 pages signed, pos=br, uid=c59083bf-c7cc-48ab-b084-f9334299b931
